edge_id,from_node_id,to_node_id,road_id,distance_m,status
1150,N001881,N001880,R0575,3062.263737272288,OPEN
1151,N001710,N001882,R0576,3001.5100599321145,OPEN
1152,N001882,N001710,R0576,3001.5100599321145,OPEN
1153,N001883,N001884,R0577,602.0072481559472,OPEN
1154,N001884,N001883,R0577,602.0072481559472,OPEN
1155,N001666,N001885,R0578,1739.8332971511327,OPEN
1156,N001885,N001666,R0578,1739.8332971511327,OPEN
1157,N001886,N001887,R0579,4472.463474589304,OPEN
1158,N001887,N001886,R0579,4472.463474589304,OPEN
1159,N001888,N001171,R0580,1814.9761997018877,OPEN
1160,N001171,N001888,R0580,1814.9761997018877,OPEN
1161,N001889,N001888,R0581,32.9001877427703,OPEN
1162,N001888,N001889,R0581,32.9001877427703,OPEN
1163,N001890,N001891,R0582,9400.666674024365,OPEN
1164,N001891,N001890,R0582,9400.666674024365,OPEN
1165,N001892,N001893,R0583,11653.637437160625,OPEN
1166,N001893,N001892,R0583,11653.637437160625,OPEN
1167,N001894,N001895,R0584,9046.528487623713,OPEN
1168,N001895,N001894,R0584,9046.528487623713,OPEN
1169,N001896,N001151,R0585,67.3002577504147,OPEN
1170,N001151,N001896,R0585,67.3002577504147,OPEN
1171,N001164,N001897,R0586,31.313997564052897,OPEN
1172,N001897,N001164,R0586,31.313997564052897,OPEN
1173,N001166,N001898,R0587,57.8913267957303,OPEN
1174,N001898,N001166,R0587,57.8913267957303,OPEN
1175,N001168,N001899,R0588,84.3058932309403,OPEN
1176,N001899,N001168,R0588,84.3058932309403,OPEN
1177,N001899,N001160,R0589,2100.32324212737,OPEN
1178,N001160,N001899,R0589,2100.32324212737,OPEN
1179,N001898,N001167,R0590,4826.950033063262,OPEN
1180,N001167,N001898,R0590,4826.950033063262,OPEN
1181,N001897,N001165,R0591,5248.887177596658,OPEN
1182,N001165,N001897,R0591,5248.887177596658,OPEN
1183,N001897,N001165,R0592,5248.887177596658,OPEN
1184,N001165,N001897,R0592,5248.887177596658,OPEN
1185,N001900,N001901,R0593,3000.6427576947317,OPEN
1186,N001901,N001900,R0593,3000.6427576947317,OPEN
1187,N001258,N001108,R0594,124.9926692342091,OPEN
1188,N001108,N001258,R0594,124.9926692342091,OPEN
1189,N001902,N001258,R0595,4126.238994310764,OPEN
1190,N001258,N001902,R0595,4126.238994310764,OPEN
1191,N001310,N001903,R0596,901.5370462666408,OPEN
1192,N001903,N001310,R0596,901.5370462666408,OPEN
1193,N001904,N001905,R0597,4115.801118638761,OPEN
1194,N001905,N001904,R0597,4115.801118638761,OPEN
1195,N001906,N001907,R0598,106.90625243143751,OPEN
1196,N001907,N001906,R0598,106.90625243143751,OPEN
1197,N001908,N001909,R0599,42.0098145460166,OPEN
1198,N001909,N001908,R0599,42.0098145460166,OPEN
1199,N001910,N001911,R0600,2178.573603023058,OPEN
1200,N001911,N001910,R0600,2178.573603023058,OPEN
1201,N001907,N001912,R0601,1836.4438560832289,OPEN
1202,N001912,N001907,R0601,1836.4438560832289,OPEN
1203,N001913,N001906,R0602,445.7186592547802,OPEN
1204,N001906,N001913,R0602,445.7186592547802,OPEN
1205,N001914,N001915,R0603,3292.0301985394703,OPEN
1206,N001915,N001914,R0603,3292.0301985394703,OPEN
1207,N001482,N001914,R0604,117.8322369628316,OPEN
1208,N001914,N001482,R0604,117.8322369628316,OPEN
1209,N001916,N001511,R0605,3917.3063386387425,OPEN
1210,N001511,N001916,R0605,3917.3063386387425,OPEN
1211,N001917,N001918,R0606,97.9161688827225,OPEN
1212,N001918,N001917,R0606,97.9161688827225,OPEN
1213,N001919,N001920,R0607,168.7723474104734,OPEN
1214,N001920,N001919,R0607,168.7723474104734,OPEN
1215,N001921,N001922,R0608,7182.57375499607,OPEN
1216,N001922,N001921,R0608,7182.57375499607,OPEN
1217,N001923,N001924,R0609,4853.29460652581,OPEN
1218,N001924,N001923,R0609,4853.29460652581,OPEN
1219,N001920,N001925,R0610,560.9021460026252,OPEN
1220,N001925,N001920,R0610,560.9021460026252,OPEN
1221,N001923,N001919,R0611,374.1416750766644,OPEN
1222,N001919,N001923,R0611,374.1416750766644,OPEN
1223,N001532,N001926,R0612,1019.2507119779184,OPEN
1224,N001926,N001532,R0612,1019.2507119779184,OPEN
1225,N001927,N001928,R0613,1074.9339410334335,OPEN
1226,N001928,N001927,R0613,1074.9339410334335,OPEN
1227,N001929,N001930,R0614,2427.8326301669686,OPEN
1228,N001930,N001929,R0614,2427.8326301669686,OPEN
1229,N001532,N001931,R0615,177.76959307976819,OPEN
1230,N001931,N001532,R0615,177.76959307976819,OPEN
1231,N001932,N001927,R0616,503.39411597662297,OPEN
1232,N001927,N001932,R0616,503.39411597662297,OPEN
1233,N001933,N001934,R0617,2002.7376150513692,OPEN
1234,N001934,N001933,R0617,2002.7376150513692,OPEN
1235,N001935,N001936,R0618,3604.6005517182143,OPEN
1236,N001936,N001935,R0618,3604.6005517182143,OPEN
1237,N001937,N001938,R0619,1313.0252323142788,OPEN
1238,N001938,N001937,R0619,1313.0252323142788,OPEN
1239,N001518,N001531,R0620,117.4003946993939,OPEN
1240,N001531,N001518,R0620,117.4003946993939,OPEN
1241,N001939,N001940,R0621,876.2485332939025,OPEN
1242,N001940,N001939,R0621,876.2485332939025,OPEN
1243,N001941,N001940,R0622,372.9810897300651,OPEN
1244,N001940,N001941,R0622,372.9810897300651,OPEN
1245,N001942,N001943,R0623,1895.381942631464,OPEN
1246,N001943,N001942,R0623,1895.381942631464,OPEN
1247,N001938,N001944,R0624,33.1500119476095,OPEN
1248,N001944,N001938,R0624,33.1500119476095,OPEN
1249,N001931,N001941,R0625,19.0549867371037,OPEN
1250,N001941,N001931,R0625,19.0549867371037,OPEN
1251,N001945,N001946,R0626,4188.6199021322755,OPEN
1252,N001946,N001945,R0626,4188.6199021322755,OPEN
1253,N001944,N001926,R0627,1533.969718143511,OPEN
1254,N001926,N001944,R0627,1533.969718143511,OPEN
1255,N001947,N001948,R0628,20.8944452799873,OPEN
1256,N001948,N001947,R0628,20.8944452799873,OPEN
1257,N001949,N001950,R0629,26.4574817724878,OPEN
1258,N001950,N001949,R0629,26.4574817724878,OPEN
1259,N001951,N001952,R0630,30.979271968775,OPEN
1260,N001952,N001951,R0630,30.979271968775,OPEN
1261,N001953,N001954,R0631,2159.3912963383796,OPEN
1262,N001954,N001953,R0631,2159.3912963383796,OPEN
1263,N001955,N001956,R0632,2436.5743633338275,OPEN
1264,N001956,N001955,R0632,2436.5743633338275,OPEN
1265,N001957,N001958,R0633,101.93852675090501,OPEN
1266,N001958,N001957,R0633,101.93852675090501,OPEN
1267,N001959,N001960,R0634,1890.0694318602368,OPEN
1268,N001960,N001959,R0634,1890.0694318602368,OPEN
1269,N001961,N001962,R0635,237.4589119536832,OPEN
1270,N001962,N001961,R0635,237.4589119536832,OPEN
1271,N001963,N001964,R0636,1445.569892236308,OPEN
1272,N001964,N001963,R0636,1445.569892236308,OPEN
1273,N001423,N001965,R0637,16.5853019001109,OPEN
1274,N001965,N001423,R0637,16.5853019001109,OPEN
1275,N001966,N001967,R0638,25.2974596728818,OPEN
1276,N001967,N001966,R0638,25.2974596728818,OPEN
1277,N001968,N001969,R0639,30.536427888870602,OPEN
1278,N001969,N001968,R0639,30.536427888870602,OPEN
1279,N001967,N001522,R0640,2779.4385273199396,OPEN
1280,N001522,N001967,R0640,2779.4385273199396,OPEN
1281,N001969,N001970,R0641,1167.4009395938162,OPEN
1282,N001970,N001969,R0641,1167.4009395938162,OPEN
1283,N001971,N001972,R0642,541.875945831497,OPEN
1284,N001972,N001971,R0642,541.875945831497,OPEN
1285,N001973,N001974,R0643,687.1059290712515,OPEN
1286,N001974,N001973,R0643,687.1059290712515,OPEN
1287,N001512,N001971,R0644,147.3741964643739,OPEN
1288,N001971,N001512,R0644,147.3741964643739,OPEN
1289,N001975,N001693,R0645,52.925485500395,OPEN
1290,N001693,N001975,R0645,52.925485500395,OPEN
1291,N001976,N001975,R0646,77.0818591397094,OPEN
1292,N001975,N001976,R0646,77.0818591397094,OPEN
1293,N001138,N001973,R0647,57.9948232534882,OPEN
1294,N001973,N001138,R0647,57.9948232534882,OPEN
1295,N001977,N001978,R0648,216.1627993789306,OPEN
1296,N001978,N001977,R0648,216.1627993789306,OPEN
1297,N001979,N001980,R0649,5592.113047867284,OPEN
1298,N001980,N001979,R0649,5592.113047867284,OPEN
1299,N001980,N001981,R0650,21.6851274137131,OPEN
1300,N001981,N001980,R0650,21.6851274137131,OPEN
1301,N001982,N001983,R0651,23.5438460923367,OPEN
1302,N001983,N001982,R0651,23.5438460923367,OPEN
1303,N001983,N001984,R0652,2453.44862256848,OPEN
1304,N001984,N001983,R0652,2453.44862256848,OPEN
1305,N001981,N001982,R0653,414.5840503619744,OPEN
1306,N001982,N001981,R0653,414.5840503619744,OPEN
1307,N001985,N001986,R0654,4335.18495194714,OPEN
1308,N001986,N001985,R0654,4335.18495194714,OPEN
1309,N001987,N001988,R0655,25.0302765601274,OPEN
1310,N001988,N001987,R0655,25.0302765601274,OPEN
1311,N001989,N001990,R0656,7012.203458286336,OPEN
1312,N001990,N001989,R0656,7012.203458286336,OPEN
1313,N001991,N001992,R0657,441.1844744328111,OPEN
1314,N001992,N001991,R0657,441.1844744328111,OPEN
1315,N001993,N001994,R0658,20.2279748754231,OPEN
1316,N001994,N001993,R0658,20.2279748754231,OPEN
1317,N001995,N001993,R0659,871.5913386904994,OPEN
1318,N001993,N001995,R0659,871.5913386904994,OPEN
1319,N001994,N001996,R0660,985.2702559818516,OPEN
1320,N001996,N001994,R0660,985.2702559818516,OPEN
1321,N001995,N001992,R0661,1261.3040204119743,OPEN
1322,N001992,N001995,R0661,1261.3040204119743,OPEN
1323,N001996,N001997,R0662,1347.269250355709,OPEN
1324,N001997,N001996,R0662,1347.269250355709,OPEN
1325,N001998,N001999,R0663,23931.816160563634,OPEN
1326,N001999,N001998,R0663,23931.816160563634,OPEN
1327,N001998,N001999,R0664,23931.816160563634,OPEN
1328,N001999,N001998,R0664,23931.816160563634,OPEN
1329,N002000,N001998,R0665,22245.113849497215,OPEN
1330,N001998,N002000,R0665,22245.113849497215,OPEN
1331,N002000,N001998,R0666,22245.113849497215,OPEN
1332,N001998,N002000,R0666,22245.113849497215,OPEN
1333,N002000,N001998,R0667,22245.113849497215,OPEN
1334,N001998,N002000,R0667,22245.113849497215,OPEN
1335,N002001,N002002,R0668,16872.852974681857,OPEN
1336,N002002,N002001,R0668,16872.852974681857,OPEN
1337,N002003,N002004,R0669,2987.623387577681,OPEN
1338,N002004,N002003,R0669,2987.623387577681,OPEN
1339,N002005,N002006,R0670,3419.0860120069283,OPEN
1340,N002006,N002005,R0670,3419.0860120069283,OPEN
1341,N001358,N001357,R0671,821.5986881152055,OPEN
1342,N001357,N001358,R0671,821.5986881152055,OPEN
1343,N002007,N002008,R0672,4975.306905108575,OPEN
1344,N002008,N002007,R0672,4975.306905108575,OPEN
1345,N002009,N002010,R0673,6882.124879909561,OPEN
1346,N002010,N002009,R0673,6882.124879909561,OPEN
1347,N002011,N002012,R0674,5977.0932077179605,OPEN
1348,N002012,N002011,R0674,5977.0932077179605,OPEN
1349,N002013,N002014,R0675,35.1381926885338,OPEN
1350,N002014,N002013,R0675,35.1381926885338,OPEN
1351,N002014,N002015,R0676,367.1531186620342,OPEN
1352,N002015,N002014,R0676,367.1531186620342,OPEN
1353,N002016,N001746,R0677,18494.311955696234,OPEN
1354,N001746,N002016,R0677,18494.311955696234,OPEN
1355,N002015,N002017,R0678,5.632846456975799,OPEN
1356,N002017,N002015,R0678,5.632846456975799,OPEN
1357,N002018,N002019,R0679,19685.6847335952,OPEN
1358,N002019,N002018,R0679,19685.6847335952,OPEN
1359,N002020,N002018,R0680,20.160326485191,OPEN
1360,N002018,N002020,R0680,20.160326485191,OPEN
1361,N002021,N001789,R0681,47.324375673255005,OPEN
1362,N001789,N002021,R0681,47.324375673255005,OPEN
1363,N002022,N001353,R0682,129.6163375498644,OPEN
1364,N001353,N002022,R0682,129.6163375498644,OPEN
1365,N001800,N002022,R0683,8.6683252456461,OPEN
1366,N002022,N001800,R0683,8.6683252456461,OPEN
1367,N001797,N002023,R0684,47.1213640819487,OPEN
1368,N002023,N001797,R0684,47.1213640819487,OPEN
1369,N002024,N002025,R0685,9003.272120731162,OPEN
1370,N002025,N002024,R0685,9003.272120731162,OPEN
1371,N002024,N002025,R0686,9003.272120731162,OPEN
1372,N002025,N002024,R0686,9003.272120731162,OPEN
1373,N002026,N002027,R0687,2208.033785034718,OPEN
1374,N002027,N002026,R0687,2208.033785034718,OPEN
1375,N002028,N002029,R0688,8762.093906477514,OPEN
1376,N002029,N002028,R0688,8762.093906477514,OPEN
1377,N002030,N002031,R0689,3180.6231936781214,OPEN
1378,N002031,N002030,R0689,3180.6231936781214,OPEN
1379,N002030,N002031,R0690,3180.6231936781214,OPEN
1380,N002031,N002030,R0690,3180.6231936781214,OPEN
1381,N001159,N002032,R0691,57.849692485380395,OPEN
1382,N002032,N001159,R0691,57.849692485380395,OPEN
1383,N002033,N002034,R0692,3063.858331681252,OPEN
1384,N002034,N002033,R0692,3063.858331681252,OPEN
1385,N002035,N002036,R0693,339.46177374123283,OPEN
1386,N002036,N002035,R0693,339.46177374123283,OPEN
1387,N002037,N002038,R0694,544.0043088095817,OPEN
1388,N002038,N002037,R0694,544.0043088095817,OPEN
1389,N002039,N001162,R0695,1945.949187588623,OPEN
1390,N001162,N002039,R0695,1945.949187588623,OPEN
1391,N001121,N002039,R0696,34.6048828828415,OPEN
1392,N002039,N001121,R0696,34.6048828828415,OPEN
1393,N002040,N002041,R0697,4077.1787084422845,OPEN
1394,N002041,N002040,R0697,4077.1787084422845,OPEN
1395,N002042,N002043,R0698,663.1837188146209,OPEN
1396,N002043,N002042,R0698,663.1837188146209,OPEN
1397,N002044,N002045,R0699,270.808599337743,OPEN
1398,N002045,N002044,R0699,270.808599337743,OPEN
1399,N001284,N001394,R0700,5492.774589066492,OPEN
1400,N001394,N001284,R0700,5492.774589066492,OPEN
1401,N002046,N002047,R0701,10.8716461279579,OPEN
1402,N002047,N002046,R0701,10.8716461279579,OPEN
1403,N002048,N002046,R0702,25.8981054868853,OPEN
1404,N002046,N002048,R0702,25.8981054868853,OPEN
1405,N001122,N002049,R0703,1319.3440564832572,OPEN
1406,N002049,N001122,R0703,1319.3440564832572,OPEN
1407,N001382,N002050,R0704,17.4411880824263,OPEN
1408,N002050,N001382,R0704,17.4411880824263,OPEN
1409,N001158,N002051,R0705,83.2426414372195,OPEN
1410,N002051,N001158,R0705,83.2426414372195,OPEN
1411,N002052,N001119,R0706,100.9469114099244,OPEN
1412,N001119,N002052,R0706,100.9469114099244,OPEN
1413,N002053,N002054,R0707,4537.83666154555,OPEN
1414,N002054,N002053,R0707,4537.83666154555,OPEN
1415,N001012,N002055,R0708,964.315826794902,OPEN
1416,N002055,N001012,R0708,964.315826794902,OPEN
1417,N002056,N002057,R0709,2765.73884856453,OPEN
1418,N002057,N002056,R0709,2765.73884856453,OPEN
1419,N002058,N002059,R0710,824.500452884453,OPEN
1420,N002059,N002058,R0710,824.500452884453,OPEN
1421,N002060,N002061,R0711,233.65593567631097,OPEN
1422,N002061,N002060,R0711,233.65593567631097,OPEN
1423,N002062,N002063,R0712,633.5376222669846,OPEN
1424,N002063,N002062,R0712,633.5376222669846,OPEN
1425,N002064,N002065,R0713,306.93116902324454,OPEN
1426,N002065,N002064,R0713,306.93116902324454,OPEN
1427,N002063,N001012,R0714,439.6307945525631,OPEN
1428,N001012,N002063,R0714,439.6307945525631,OPEN
1429,N001865,N002066,R0715,4003.634190349888,OPEN
1430,N002066,N001865,R0715,4003.634190349888,OPEN
1431,N002067,N002068,R0716,8938.35131262684,OPEN
1432,N002068,N002067,R0716,8938.35131262684,OPEN
1433,N002067,N002069,R0717,98.2315472804995,OPEN
1434,N002069,N002067,R0717,98.2315472804995,OPEN
1435,N002070,N002069,R0718,196.87179875158532,OPEN
1436,N002069,N002070,R0718,196.87179875158532,OPEN
1437,N002071,N002072,R0719,232.18412630046632,OPEN
1438,N002072,N002071,R0719,232.18412630046632,OPEN
1439,N002073,N002074,R0720,102.6950592391187,OPEN
1440,N002074,N002073,R0720,102.6950592391187,OPEN
1441,N002075,N002076,R0721,7484.510188176668,OPEN
1442,N002076,N002075,R0721,7484.510188176668,OPEN
1443,N002077,N002078,R0722,701.4175220658284,OPEN
1444,N002078,N002077,R0722,701.4175220658284,OPEN
1445,N002079,N002080,R0723,8139.263943140666,OPEN
1446,N002080,N002079,R0723,8139.263943140666,OPEN
1447,N002081,N002082,R0724,6122.8020465538,OPEN
1448,N002082,N002081,R0724,6122.8020465538,OPEN
1449,N002083,N002084,R0725,19518.89276842155,OPEN
1450,N002084,N002083,R0725,19518.89276842155,OPEN
1451,N002085,N002086,R0726,11234.575122977592,OPEN
1452,N002086,N002085,R0726,11234.575122977592,OPEN
1453,N002087,N001411,R0727,212.0562483768112,OPEN
1454,N001411,N002087,R0727,212.0562483768112,OPEN
1455,N002088,N002089,R0728,11122.867813967036,OPEN
1456,N002089,N002088,R0728,11122.867813967036,OPEN
1457,N002090,N002091,R0729,36371.04625738834,OPEN
1458,N002091,N002090,R0729,36371.04625738834,OPEN
1459,N002092,N002093,R0730,775.7286145898356,OPEN
1460,N002093,N002092,R0730,775.7286145898356,OPEN
1461,N002094,N002095,R0731,832.9916490021327,OPEN
1462,N002095,N002094,R0731,832.9916490021327,OPEN
1463,N002096,N001679,R0732,3077.316059046204,OPEN
1464,N001679,N002096,R0732,3077.316059046204,OPEN
1465,N002097,N002098,R0733,768.8471340050603,OPEN
1466,N002098,N002097,R0733,768.8471340050603,OPEN
1467,N002099,N002100,R0734,120.01176086886039,OPEN
1468,N002100,N002099,R0734,120.01176086886039,OPEN
1469,N002100,N002101,R0735,5215.816154391503,OPEN
1470,N002101,N002100,R0735,5215.816154391503,OPEN
1471,N002102,N002103,R0736,661.2149995780361,OPEN
1472,N002103,N002102,R0736,661.2149995780361,OPEN
1473,N002104,N001505,R0737,697.1158991391791,OPEN
1474,N001505,N002104,R0737,697.1158991391791,OPEN
1475,N002104,N002105,R0738,269.6707146841035,OPEN
1476,N002105,N002104,R0738,269.6707146841035,OPEN
1477,N002106,N002107,R0739,457.8278659993914,OPEN
1478,N002107,N002106,R0739,457.8278659993914,OPEN
1479,N002108,N002109,R0740,3757.604532778185,OPEN
1480,N002109,N002108,R0740,3757.604532778185,OPEN
1481,N002110,N002111,R0741,9178.820216961825,OPEN
1482,N002111,N002110,R0741,9178.820216961825,OPEN
1483,N002110,N002111,R0742,9178.820216961825,OPEN
1484,N002111,N002110,R0742,9178.820216961825,OPEN
1485,N002112,N002113,R0743,3764.7806196062056,OPEN
1486,N002113,N002112,R0743,3764.7806196062056,OPEN
1487,N001740,N002114,R0744,16.3660763437283,OPEN
1488,N002114,N001740,R0744,16.3660763437283,OPEN
1489,N002114,N002115,R0745,1375.2641398516562,OPEN
1490,N002115,N002114,R0745,1375.2641398516562,OPEN
1491,N002116,N002117,R0746,2115.4582648377227,OPEN
1492,N002117,N002116,R0746,2115.4582648377227,OPEN
1493,N002118,N002119,R0747,104.0944492899599,OPEN
1494,N002119,N002118,R0747,104.0944492899599,OPEN
1495,N002120,N002121,R0748,425.09737580978765,OPEN
1496,N002121,N002120,R0748,425.09737580978765,OPEN
1497,N001220,N002122,R0749,182.9915725272842,OPEN
1498,N002122,N001220,R0749,182.9915725272842,OPEN
1499,N001672,N002123,R0750,1108.1607782805474,OPEN
1500,N002123,N001672,R0750,1108.1607782805474,OPEN
1501,N002124,N002125,R0751,7263.694099201007,OPEN
1502,N002125,N002124,R0751,7263.694099201007,OPEN
1503,N002126,N002127,R0752,1093.3691115967415,OPEN
1504,N002127,N002126,R0752,1093.3691115967415,OPEN
1505,N002128,N002129,R0753,1769.5087935195766,OPEN
1506,N002129,N002128,R0753,1769.5087935195766,OPEN
1507,N002130,N002131,R0754,1770.092090672353,OPEN
1508,N002131,N002130,R0754,1770.092090672353,OPEN
1509,N002132,N001704,R0755,108.40638710228511,OPEN
1510,N001704,N002132,R0755,108.40638710228511,OPEN
1511,N002127,N002132,R0756,98.50470559688081,OPEN
1512,N002132,N002127,R0756,98.50470559688081,OPEN
1513,N002133,N001671,R0757,111.2910383366026,OPEN
1514,N001671,N002133,R0757,111.2910383366026,OPEN
1515,N002123,N002134,R0758,40.4470742005179,OPEN
1516,N002134,N002123,R0758,40.4470742005179,OPEN
1517,N002135,N002136,R0759,236.6297549576103,OPEN
1518,N002136,N002135,R0759,236.6297549576103,OPEN
1519,N002137,N002130,R0760,28.1547690547981,OPEN
1520,N002130,N002137,R0760,28.1547690547981,OPEN
1521,N002131,N002138,R0761,39.6478599412202,OPEN
1522,N002138,N002131,R0761,39.6478599412202,OPEN
1523,N002139,N002126,R0762,42.268377209981594,OPEN
1524,N002126,N002139,R0762,42.268377209981594,OPEN
1525,N002140,N002128,R0763,40.0971098192153,OPEN
1526,N002128,N002140,R0763,40.0971098192153,OPEN
1527,N002134,N002135,R0764,195.44072334621458,OPEN
1528,N002135,N002134,R0764,195.44072334621458,OPEN
1529,N002141,N002142,R0765,237.11329303925118,OPEN
1530,N002142,N002141,R0765,237.11329303925118,OPEN
1531,N002129,N002143,R0766,26.5469343892048,OPEN
1532,N002143,N002129,R0766,26.5469343892048,OPEN
1533,N002142,N002139,R0767,195.1387784708252,OPEN
1534,N002139,N002142,R0767,195.1387784708252,OPEN
1535,N002136,N002140,R0768,3593.706591984114,OPEN
1536,N002140,N002136,R0768,3593.706591984114,OPEN
1537,N002138,N002141,R0769,3603.4297176215537,OPEN
1538,N002141,N002138,R0769,3603.4297176215537,OPEN
1539,N002144,N002145,R0770,9758.10323608176,OPEN
1540,N002145,N002144,R0770,9758.10323608176,OPEN
1541,N002146,N002147,R0771,30.362347773313402,OPEN
1542,N002147,N002146,R0771,30.362347773313402,OPEN
1543,N002148,N002149,R0772,162.8293000918326,OPEN
1544,N002149,N002148,R0772,162.8293000918326,OPEN
1545,N002150,N002144,R0773,122.385772314269,OPEN
1546,N002144,N002150,R0773,122.385772314269,OPEN
1547,N002145,N001537,R0774,235.55126168997552,OPEN
1548,N001537,N002145,R0774,235.55126168997552,OPEN
1549,N002151,N002152,R0775,35.582559920159696,OPEN
1550,N002152,N002151,R0775,35.582559920159696,OPEN
1551,N002152,N002153,R0776,5883.45331328116,OPEN
1552,N002153,N002152,R0776,5883.45331328116,OPEN
1553,N002149,N002154,R0777,16004.233836805837,OPEN
1554,N002154,N002149,R0777,16004.233836805837,OPEN
1555,N002155,N002148,R0778,15643.842163406689,OPEN
1556,N002148,N002155,R0778,15643.842163406689,OPEN
1557,N002155,N002148,R0779,15643.842163406689,OPEN
1558,N002148,N002155,R0779,15643.842163406689,OPEN
1559,N002156,N002146,R0780,15301.161545766052,OPEN
1560,N002146,N002156,R0780,15301.161545766052,OPEN
1561,N002157,N002158,R0781,40924.08742636521,OPEN
1562,N002158,N002157,R0781,40924.08742636521,OPEN
1563,N002157,N002158,R0782,40924.08742636521,OPEN
1564,N002158,N002157,R0782,40924.08742636521,OPEN
1565,N002147,N002155,R0783,14511.138017857402,OPEN
1566,N002155,N002147,R0783,14511.138017857402,OPEN
1567,N002159,N002160,R0784,8118.150337033464,OPEN
1568,N002160,N002159,R0784,8118.150337033464,OPEN
1569,N002161,N002001,R0785,8475.5988491561,OPEN
1570,N002001,N002161,R0785,8475.5988491561,OPEN
1571,N002162,N002163,R0786,21016.289557452343,OPEN
1572,N002163,N002162,R0786,21016.289557452343,OPEN
1573,N002163,N002164,R0787,4033.9132489047847,OPEN
1574,N002164,N002163,R0787,4033.9132489047847,OPEN
1575,N002164,N002159,R0788,1942.0656032175386,OPEN
1576,N002159,N002164,R0788,1942.0656032175386,OPEN
1577,N002165,N002166,R0789,25961.74249492798,OPEN
1578,N002166,N002165,R0789,25961.74249492798,OPEN
1579,N002166,N002167,R0790,153.2016545970158,OPEN
1580,N002167,N002166,R0790,153.2016545970158,OPEN
1581,N002168,N001061,R0791,54.8104102268096,OPEN
1582,N001061,N002168,R0791,54.8104102268096,OPEN
1583,N002169,N002170,R0792,7019.11897215542,OPEN
1584,N002170,N002169,R0792,7019.11897215542,OPEN
1585,N002171,N002168,R0793,7188.92818504675,OPEN
1586,N002168,N002171,R0793,7188.92818504675,OPEN
1587,N001061,N002172,R0794,709.585436979927,OPEN
1588,N002172,N001061,R0794,709.585436979927,OPEN
1589,N001109,N002173,R0795,14473.274980130322,OPEN
1590,N002173,N001109,R0795,14473.274980130322,OPEN
1591,N002174,N002175,R0796,14365.244404242825,OPEN
1592,N002175,N002174,R0796,14365.244404242825,OPEN
1593,N002176,N002177,R0797,11807.924441767003,OPEN
1594,N002177,N002176,R0797,11807.924441767003,OPEN
1595,N002178,N002179,R0798,11723.713926861958,OPEN
1596,N002179,N002178,R0798,11723.713926861958,OPEN
1597,N002177,N002174,R0799,151.7113581321922,OPEN
1598,N002174,N002177,R0799,151.7113581321922,OPEN
1599,N002173,N002178,R0800,152.0055800838241,OPEN
1600,N002178,N002173,R0800,152.0055800838241,OPEN
1601,N002180,N002181,R0801,750.1251557234334,OPEN
1602,N002181,N002180,R0801,750.1251557234334,OPEN
1603,N002182,N002183,R0802,717.4168835451615,OPEN
1604,N002183,N002182,R0802,717.4168835451615,OPEN
1605,N002184,N002185,R0803,101.6078341623822,OPEN
1606,N002185,N002184,R0803,101.6078341623822,OPEN
1607,N002186,N002180,R0804,158.98987108383662,OPEN
1608,N002180,N002186,R0804,158.98987108383662,OPEN
1609,N002183,N002187,R0805,157.5947684783233,OPEN
1610,N002187,N002183,R0805,157.5947684783233,OPEN
1611,N002181,N002188,R0806,174.811772756046,OPEN
1612,N002188,N002181,R0806,174.811772756046,OPEN
1613,N002189,N002182,R0807,173.043710956527,OPEN
1614,N002182,N002189,R0807,173.043710956527,OPEN
1615,N002190,N002191,R0808,4648.564047973067,OPEN
1616,N002191,N002190,R0808,4648.564047973067,OPEN
1617,N002192,N002193,R0809,515.0610234450187,OPEN
1618,N002193,N002192,R0809,515.0610234450187,OPEN
1619,N002194,N002190,R0810,137.2523783267036,OPEN
1620,N002190,N002194,R0810,137.2523783267036,OPEN
1621,N002195,N002196,R0811,8322.426780383941,OPEN
1622,N002196,N002195,R0811,8322.426780383941,OPEN
1623,N002197,N002184,R0812,515.2123567234298,OPEN
1624,N002184,N002197,R0812,515.2123567234298,OPEN
1625,N002198,N002199,R0813,7435.211196118192,OPEN
1626,N002199,N002198,R0813,7435.211196118192,OPEN
1627,N002200,N002201,R0814,7445.457495155545,OPEN
1628,N002201,N002200,R0814,7445.457495155545,OPEN
1629,N002202,N002203,R0815,18815.232007297473,OPEN
1630,N002203,N002202,R0815,18815.232007297473,OPEN
1631,N002204,N002205,R0816,358.1121813064674,OPEN
1632,N002205,N002204,R0816,358.1121813064674,OPEN
1633,N002206,N002207,R0817,1167.6248562985904,OPEN
1634,N002207,N002206,R0817,1167.6248562985904,OPEN
1635,N002208,N002209,R0818,66.9812393094397,OPEN
1636,N002209,N002208,R0818,66.9812393094397,OPEN
1637,N002017,N002208,R0819,743.7546581618938,OPEN
1638,N002208,N002017,R0819,743.7546581618938,OPEN
1639,N002210,N002211,R0820,1520.6664956416764,OPEN
1640,N002211,N002210,R0820,1520.6664956416764,OPEN
1641,N002212,N002213,R0821,234.126962701487,OPEN
1642,N002213,N002212,R0821,234.126962701487,OPEN
1643,N001132,N002214,R0822,1018.0912256008203,OPEN
1644,N002214,N001132,R0822,1018.0912256008203,OPEN
1645,N001132,N002215,R0823,1698.5162085545544,OPEN
1646,N002215,N001132,R0823,1698.5162085545544,OPEN
