road_id,name,highway,length_km,importance,status,geometry
R1818,,trunk,0.019333930326191982,CRITICAL,OPEN,"LINESTRING (367193.430696 2897395.812198, 367199.254342 2897399.419269, 367203.99928 2897403.092775, 367208.336178 2897407.911459)"
R1819,,tertiary,2.789121227196675,LOW,OPEN,"LINESTRING (485441.205254 2753396.438263, 485436.934575 2753426.372398, 485434.668141 2753431.988678, 485430.793088 2753434.960278, 485426.431865 2753436.614739, 485404.793294 2753440.967139, 485385.448975 2753446.878389, 485362.781207 2753452.095623, 485347.417902 2753459.685745, 485329.119763 2753471.110184, 485305.652952 2753494.055822, 485253.979632 2753555.686669, 485244.952224 2753566.447989, 485215.712052 2753611.124702, 485210.8219 2753618.592991, 485189.809467 2753650.715496, 485161.721786 2753696.144036, 485156.948466 2753708.871772, 485154.74908 2753720.312291, 485152.810241 2753739.215559, 485151.89143 2753758.117726, 485152.943909 2753778.811547, 485152.085899 2753797.901886, 485148.548435 2753823.406239, 485141.416542 2753849.711717, 485120.628285 2753901.853623, 485101.875555 2753931.072771, 485078.158409 2753954.915981, 485051.459384 2753976.248962, 485032.707637 2753987.596793, 485018.947073 2753991.708703, 485003.901954 2753994.006099, 484988.982239 2753990.910945, 484973.338617 2753981.538351, 484961.915518 2753971.363919, 484946.031268 2753954.406787, 484933.322517 2753941.476672, 484922.289855 2753928.234693, 484907.196698 2753905.231019, 484895.409441 2753885.434824, 484877.192542 2753859.699648, 484875.260604 2753856.977879, 484864.696868 2753847.810201, 484851.115172 2753840.196043, 484836.628395 2753836.081884, 484823.476939 2753833.992579, 484809.451403 2753836.023314, 484782.60787 2753845.254463, 484753.371779 2753855.307702, 484740.690226 2753858.023527, 484728.835308 2753859.38757, 484716.686174 2753859.545021, 484695.677472 2753857.375996, 484682.698539 2753856.03958, 484675.113793 2753855.804435, 484667.701438 2753856.200248, 484605.592355 2753865.991552, 484546.090547 2753877.208589, 484535.862549 2753879.390352, 484527.725714 2753882.13448, 484469.541228 2753906.095101, 484460.122646 2753909.560445, 484451.995028 2753911.496296, 484376.814101 2753926.684788, 484350.197851 2753931.122027, 484340.989214 2753932.671628, 484331.053077 2753933.900956, 484311.734073 2753934.443416, 484279.761278 2753935.343626, 484272.712987 2753936.126783, 484264.767612 2753938.427937, 484181.947607 2753967.256804, 484094.353973 2753998.583067, 484052.08668 2754013.702069, 483921.983419 2754059.440196, 483896.686278 2754068.859513, 483781.855937 2754107.915289, 483704.06148 2754148.921157, 483699.509689 2754151.318271, 483668.161948 2754167.8539, 483610.934605 2754204.60608, 483547.985899 2754245.041507, 483488.146625 2754284.321923, 483421.630526 2754330.453624, 483400.56152 2754344.829359, 483287.066091 2754415.600087, 483225.277747 2754453.65496)"
R1820,Amborkhana - Sylhet,primary,0.033059698620452375,HIGH,OPEN,"LINESTRING (385405.419529 2755006.58652, 385372.379858 2755007.73707)"
R1821,Sunamganj - Sylhet Highway,primary,0.4745338352250562,HIGH,OPEN,"LINESTRING (385867.546233 2754910.895572, 385856.424889 2754907.189281, 385846.538103 2754907.404324, 385790.302199 2754921.338753, 385767.375907 2754926.468756, 385742.977613 2754931.921137, 385704.052766 2754942.01296, 385670.204252 2754950.368193, 385498.324145 2754994.349373, 385462.929927 2755002.640487, 385405.419529 2755006.58652)"
R1822,Sunamganj - Sylhet Highway,primary,5.696506055882309,HIGH,OPEN,"LINESTRING (385372.379858 2755007.73707, 385364.595584 2755008.134269, 385298.542136 2755013.536403, 385235.603322 2755024.206642, 385206.554596 2755029.122949, 385128.559109 2755048.63546, 385104.373421 2755055.30546, 385082.498495 2755064.115782, 385046.916195 2755084.89099, 384984.398399 2755125.28396, 384956.828439 2755145.128493, 384953.324462 2755147.649694, 384899.570312 2755186.341674, 384886.369392 2755193.628837, 384862.911367 2755208.743349, 384828.608575 2755220.615271, 384784.805263 2755231.758491, 384741.472404 2755241.181293, 384729.37386 2755243.807894, 384700.751785 2755252.553646, 384678.567408 2755259.32945, 384647.460012 2755274.010195, 384630.720542 2755285.679778, 384612.867602 2755299.462973, 384588.331587 2755319.659354, 384567.309549 2755340.933747, 384547.799967 2755365.495795, 384525.222684 2755402.398994, 384505.875976 2755442.708306, 384501.123733 2755452.91506, 384484.006937 2755479.727457, 384471.950464 2755495.732473, 384448.583001 2755519.097816, 384395.038769 2755563.194731, 384367.354139 2755581.214138, 384356.761035 2755585.057731, 384344.444731 2755585.770557, 384338.345265 2755585.899444, 384323.421284 2755583.99841, 384282.120638 2755569.528024, 384240.600495 2755550.596403, 384234.26232 2755547.570986, 384218.896582 2755541.199506, 384204.351789 2755535.164445, 384157.06931 2755518.042565, 384105.90926 2755507.03371, 384073.500227 2755502.589271, 384032.558124 2755498.349848, 383988.281999 2755496.397996, 383976.187433 2755495.868881, 383951.675676 2755496.075954, 383930.676244 2755495.976515, 383887.317378 2755495.002909, 383841.854906 2755496.096098, 383799.572239 2755498.170358, 383752.437335 2755498.569194, 383692.655081 2755498.765179, 383677.681223 2755500.542152, 383647.383063 2755505.649611, 383620.08217 2755514.032084, 383585.080867 2755520.752181, 383561.956913 2755527.393825, 383527.218922 2755531.808244, 383498.622072 2755533.855991, 383420.000152 2755527.78949, 383402.560662 2755525.855423, 383373.76774 2755522.655552, 383367.945194 2755522.095868, 383336.487178 2755519.06268, 383323.061158 2755517.559774, 383300.6796 2755512.899071, 383272.396354 2755500.746489, 383261.774918 2755494.103164, 383244.491088 2755484.34903, 383197.331034 2755466.365497, 383156.058461 2755455.397882, 383134.300539 2755451.640287, 383115.910978 2755448.463187, 383068.163966 2755441.061699, 383051.841012 2755439.79414, 383002.811918 2755433.666342, 382968.760421 2755428.573973, 382887.281095 2755420.375199, 382869.820119 2755417.135132, 382842.258674 2755413.892632, 382777.471272 2755408.786044, 382687.716701 2755401.456466, 382618.849349 2755392.896837, 382506.071336 2755383.893523, 382436.369915 2755375.862459, 382426.873596 2755375.644712, 382423.772121 2755375.571584, 382412.397438 2755375.392076, 382398.58677 2755376.185884, 382389.517529 2755377.481784, 382379.366385 2755378.64298, 382373.688289 2755379.632978, 382363.09679 2755382.448135, 382344.278668 2755392.953378, 382320.746504 2755413.222904, 382274.435023 2755447.298895, 382250.737925 2755464.801209, 382218.710387 2755488.466262, 382201.471355 2755500.519752, 382142.79663 2755541.546627, 382079.223096 2755587.223042, 382029.901564 2755616.441674, 381988.528399 2755637.341293, 381966.24436 2755648.773946, 381945.257887 2755657.227372, 381901.752587 2755667.413875, 381829.983499 2755683.09324, 381779.182976 2755696.454997, 381732.975311 2755704.793625, 381708.580618 2755709.190079, 381606.042032 2755724.349354, 381569.004032 2755732.509825, 381509.366238 2755744.708402, 381442.581415 2755759.693404, 381396.366843 2755773.039173, 381364.574704 2755783.956897, 381336.540338 2755793.756873, 381322.115123 2755798.189719, 381305.928969 2755804.553786, 381283.040331 2755813.722426, 381271.622827 2755819.070709, 381267.156478 2755821.169284, 381228.65885 2755833.352491, 381203.216954 2755840.416936, 381190.149693 2755844.195824, 381128.823305 2755864.262933, 381120.616144 2755867.091667, 381090.394075 2755877.320878, 381035.64085 2755897.121079, 381011.596015 2755905.70215, 380959.175234 2755923.06809, 380950.567888 2755927.49521, 380876.432461 2755953.068096, 380781.209443 2755984.594569, 380700.168201 2756011.568479, 380688.287841 2756014.750569, 380658.551615 2756022.706147, 380653.728663 2756023.268591, 380619.293366 2756026.281301, 380591.140422 2756028.143034, 380549.406069 2756026.889026, 380521.71112 2756019.864686, 380483.413258 2756006.13256, 380463.018029 2755998.81223, 380431.309477 2755986.717381, 380427.40464 2755984.846462, 380373.309608 2755962.956934, 380313.186973 2755934.386475, 380236.167727 2755894.37904, 380168.181956 2755857.183797, 380097.819066 2755826.566096)"
R1823,Airport Rd,secondary,0.22918946112180288,MEDIUM,OPEN,"LINESTRING (385935.827003 2755132.324473, 385933.306931 2755111.037327, 385914.371203 2755049.341356, 385897.770254 2754995.14586, 385892.779097 2754979.161962, 385886.402546 2754954.473642, 385881.702846 2754935.884729, 385873.9793 2754911.982844)"
R1824,,trunk,6.0263430435160075,CRITICAL,OPEN,"LINESTRING (493510.625011 2777099.331759, 493478.285651 2777085.982069, 493459.694881 2777086.921123, 493438.616111 2777092.534219, 493385.764121 2777108.892513, 493351.711514 2777117.811817, 493324.635037 2777125.421166, 493297.376172 2777131.115025, 493263.792511 2777129.891423, 493222.390534 2777119.071478, 493154.991584 2777097.247043, 493029.901767 2777053.08484, 492938.640233 2777035.625416, 492906.212061 2777027.348577, 492833.476521 2777020.477104, 492782.840479 2777032.041952, 492758.991271 2777041.289523, 492741.366222 2777057.122268, 492713.578044 2777072.030339, 492692.648997 2777074.311529, 492663.467093 2777065.878503, 492626.498541 2777051.381735, 492606.962705 2777038.614055, 492563.878218 2777049.909866, 492525.04703 2777058.678827, 492476.818507 2777065.747842, 492451.483044 2777066.946682, 492442.715498 2777055.657055, 492422.647963 2777029.834832, 492395.878034 2777026.107075, 492360.719546 2777039.857317, 492352.301541 2777058.697268, 492346.803671 2777071.002495, 492311.385849 2777071.565031, 492234.876058 2777076.236987, 492200.499582 2777064.231328, 492166.464208 2777066.919472, 492139.13344 2777069.692411, 492088.029152 2777072.246669, 492037.794874 2777062.587056, 492003.122616 2777062.308409, 491979.545975 2777054.061798, 491956.359534 2777040.787841, 491942.307923 2777028.416502, 491943.240147 2777019.2807, 491955.509067 2777000.615387, 491967.921162 2776985.327276, 491976.482611 2776971.204113, 491980.474941 2776953.783885, 491979.633318 2776945.623557, 491973.640914 2776939.470484, 491950.835947 2776940.80164, 491937.576005 2776937.49865, 491923.014856 2776916.180626, 491917.598572 2776895.532641, 491900.28982 2776865.512873, 491891.01525 2776850.315125, 491884.522248 2776833.277603, 491865.509503 2776803.347481, 491850.217412 2776790.910542, 491828.42764 2776770.659962, 491814.148883 2776766.837272, 491792.883768 2776764.092891, 491768.632753 2776775.468458, 491756.368985 2776785.906671, 491748.503696 2776800.649637, 491746.008027 2776825.067178, 491743.240429 2776849.949953, 491741.406285 2776867.911519, 491743.732985 2776897.397586, 491740.96906 2776911.683471, 491734.025247 2776932.870392, 491725.229997 2776943.472626, 491713.660219 2776950.854302, 491694.204 2776954.553477, 491647.780518 2776962.100468, 491623.939179 2776966.710425, 491606.656575 2776963.65384, 491589.04565 2776951.395791, 491566.23304 2776924.026299, 491544.546615 2776908.183171, 491496.62584 2776875.348264, 491488.146352 2776874.733474, 491477.835625 2776880.054979, 491471.109427 2776893.922625, 491470.066932 2776919.668075, 491466.776009 2776929.137579, 491456.919082 2776934.5474, 491411.960585 2776946.877826, 491397.735026 2776947.362948, 491380.196815 2776938.814588, 491362.348298 2776917.942164, 491350.155467 2776912.391244, 491338.027868 2776914.303516, 491321.388932 2776924.778128, 491300.058008 2776929.265248, 491284.608825 2776924.015439, 491266.663704 2776909.975263, 491253.640363 2776898.622693, 491213.528103 2776874.542534, 491191.489702 2776860.848363, 491176.960611 2776844.259298, 491168.822451 2776825.894417, 491158.154489 2776808.848874, 491142.387786 2776780.755773, 491096.024966 2776727.347574, 491073.063013 2776704.950799, 491054.653883 2776691.343056, 491028.182529 2776683.299309, 491002.948598 2776686.471774, 490952.784823 2776695.197343, 490933.176543 2776697.901134, 490901.477283 2776697.147169, 490870.060702 2776696.957812, 490818.963077 2776711.143506, 490797.015172 2776712.985374, 490772.678848 2776701.54126, 490748.512294 2776672.922804, 490739.721115 2776658.987837, 490714.972811 2776649.803004, 490685.623124 2776649.800905, 490664.785424 2776653.436057, 490644.887864 2776660.66933, 490625.239204 2776663.285007, 490599.700718 2776677.963308, 490595.120693 2776688.718383, 490594.808409 2776703.700409, 490596.451415 2776717.706658, 490599.740306 2776735.299433, 490599.749748 2776748.97462, 490596.818332 2776767.225, 490590.604615 2776791.988592, 490577.521772 2776812.183778, 490556.899756 2776835.661822, 490531.690636 2776859.453132, 490508.117964 2776873.155816, 490453.985257 2776899.746801, 490440.670276 2776904.794374, 490405.949671 2776908.085344, 490383.023105 2776908.422638, 490352.231089 2776906.816689, 490304.396762 2776900.339728, 490267.064188 2776902.63634, 490209.829447 2776918.932594, 490141.759166 2776938.835669, 490070.576143 2776962.074339, 490012.286156 2776982.314197, 489908.158035 2777022.774358, 489886.213992 2777028.980471, 489848.563472 2777050.512335, 489823.74569 2777069.631855, 489802.073739 2777088.981598, 489783.458706 2777111.008757, 489753.802762 2777144.837035, 489734.323568 2777157.120639, 489717.302273 2777166.578789, 489690.772494 2777174.416422, 489642.961502 2777184.551328, 489610.54395 2777192.393599, 489579.760208 2777200.888006, 489556.504446 2777205.13573, 489543.398692 2777206.120219, 489530.956346 2777204.502045, 489511.628041 2777202.889187, 489305.154926 2777144.927452, 489265.835371 2777132.335134, 489221.329444 2777114.498414, 489181.979852 2777089.692798, 489151.256583 2777060.174377, 489137.029253 2777045.569309, 489124.51041 2777024.164046, 489121.136801 2777003.792348, 489117.708365 2776977.906322, 489115.825691 2776943.426383, 489115.488648 2776912.787555, 489112.300628 2776884.996778, 489111.204522 2776863.349865, 489105.303687 2776834.708638, 489094.318195 2776802.085192, 489081.172155 2776765.85368, 489064.937711 2776725.693733, 489038.471006 2776662.211156, 489017.055626 2776624.092882, 488989.155362 2776596.233515, 488960.235054 2776566.392959, 488928.949967 2776529.95486, 488907.019582 2776503.862495, 488889.628978 2776481.143737, 488869.229918 2776453.754639, 488862.729327 2776444.624703)"
R1825,,trunk,0.8637906259111089,CRITICAL,OPEN,"LINESTRING (459879.641492 2747423.073374, 459906.256029 2747457.875512, 459927.663416 2747488.031156, 460009.205853 2747603.738485, 460199.565569 2747883.619307, 460255.783141 2747974.686567, 460307.341891 2748048.117286, 460366.187533 2748136.542071)"
R1826,,trunk,0.502622225645675,CRITICAL,OPEN,"LINESTRING (460986.745045 2749100.935751, 460981.881699 2749099.576491, 460942.424808 2749094.229409, 460919.348999 2749090.397219, 460915.316054 2749089.733218, 460886.30295 2749083.481898, 460836.152383 2749076.482417, 460821.880529 2749074.186632, 460801.58454 2749070.911448, 460766.067031 2749065.354343, 460731.080837 2749054.81301, 460716.374455 2749052.496427, 460710.886108 2749051.637326, 460697.890579 2749050.533901, 460682.138958 2749050.135949, 460648.954145 2749047.772554, 460620.103858 2749049.073045, 460589.074019 2749051.309958, 460566.997287 2749054.207821, 460545.064668 2749058.03543, 460520.172585 2749065.625273, 460490.891859 2749068.30031)"
R1827,,trunk,0.9881574379139149,CRITICAL,OPEN,"LINESTRING (459360.243581 2746088.463327, 459358.359834 2746138.462925, 459357.870991 2746157.742249, 459357.258912 2746179.779082, 459356.766678 2746197.906837, 459356.823475 2746217.17348, 459357.556128 2746236.039508, 459358.826906 2746252.346114, 459361.187621 2746271.605967, 459363.692213 2746291.68479, 459366.997858 2746312.702448, 459370.302439 2746329.933184, 459375.10775 2746348.93116, 459380.307888 2746368.182651, 459384.561934 2746385.288792, 459389.089192 2746402.527005, 459394.687548 2746419.762064, 459404.123958 2746446.685668, 459419.273336 2746485.185768, 459463.484632 2746585.73034, 459493.49982 2746655.877408, 459511.508828 2746697.978968, 459568.522825 2746823.145594, 459593.936631 2746892.34304, 459622.721609 2747005.19105, 459630.908668 2747026.725978)"
R1828,,tertiary,0.9316797108707536,LOW,OPEN,"LINESTRING (455625.288842 2750314.357497, 455572.954848 2750278.328728, 455569.550207 2750275.128551, 455567.570735 2750272.16738, 455566.274517 2750268.063487, 455566.668374 2750264.895341, 455568.012501 2750261.934514, 455569.628704 2750258.762422, 455587.138922 2750228.454509, 455606.213109 2750197.543636, 455611.404031 2750190.783446, 455617.82145 2750185.30377, 455626.279745 2750179.895029, 455631.34271 2750177.309775, 455637.840423 2750174.79741, 455645.291231 2750173.367129, 455665.942188 2750170.875615, 455719.049935 2750171.036851, 455729.338336 2750169.254225, 455736.112921 2750168.014409, 455743.417969 2750165.233747, 455752.140901 2750160.422174, 455760.586954 2750154.327031, 455768.965713 2750146.150388, 455873.375826 2750021.27746, 455898.973195 2749979.704975, 455910.088555 2749961.653632, 455913.188377 2749958.000694, 455917.513623 2749955.296109, 455921.713993 2749954.607207, 455927.262889 2749952.297334, 455934.020796 2749945.80908, 455945.62064 2749930.756994, 455952.299842 2749921.766509, 455960.13422 2749913.868556, 455974.523615 2749902.361998, 455976.74588 2749899.121582, 455978.226819 2749894.676582, 455978.614728 2749889.614992, 455978.526591 2749884.167369, 455977.965285 2749876.074818, 455974.047659 2749860.939515, 455969.946014 2749848.285149, 455964.352652 2749836.709634, 455960.544689 2749830.59846, 455954.75249 2749820.031226, 455952.104906 2749813.484495, 455949.966477 2749808.198455, 455947.845346 2749802.004376, 455946.469626 2749795.13246, 455946.322775 2749790.282967, 455947.118031 2749786.238786, 455950.221771 2749780.637002, 455954.869901 2749774.63165, 455968.63952 2749758.819686, 455977.560528 2749749.50093, 455984.843862 2749739.844155, 455987.603898 2749734.165968, 455989.471525 2749727.427629, 455990.60359 2749721.289582, 455991.25978 2749714.820868, 455989.731434 2749701.283506, 455989.029403 2749693.412866, 455989.672886 2749682.968995, 455991.732894 2749676.362918, 455992.492893 2749673.924434, 455995.714473 2749667.248207, 455999.625395 2749661.311666, 456001.316769 2749659.47922, 456003.746968 2749658.065186, 456006.522102 2749657.104042)"
R1829,,tertiary,4.0936012375584205,LOW,OPEN,"LINESTRING (455732.038255 2755750.557653, 455728.012991 2755736.098142, 455723.241854 2755718.939209, 455719.799014 2755706.60385, 455714.95635 2755689.190471, 455706.27238 2755658.014599, 455700.892929 2755633.859465, 455698.702441 2755615.330232, 455696.997679 2755603.376829, 455696.001749 2755582.640206, 455697.453085 2755569.248198, 455701.849598 2755561.028882, 455705.506255 2755558.23775, 455709.515491 2755555.17973, 455729.952279 2755542.014413, 455767.681838 2755517.709294, 455776.432501 2755510.029633, 455780.101076 2755504.658463, 455781.055491 2755499.993634, 455780.852521 2755490.272145, 455772.416963 2755432.74157, 455769.639565 2755413.815592, 455760.738258 2755377.878982, 455751.895418 2755350.700975, 455739.504938 2755300.635332, 455728.19232 2755237.234273, 455718.021123 2755180.218697, 455701.772302 2755095.573322, 455701.763197 2755077.09243, 455704.793353 2755061.613607, 455718.248523 2755037.741024, 455720.888401 2755026.493369, 455720.053352 2755011.802124, 455682.205908 2754812.15531, 455679.064665 2754796.34206, 455673.33505 2754782.707479, 455660.001402 2754766.063425, 455653.972047 2754753.437466, 455651.772763 2754744.752224, 455650.770291 2754740.791309, 455630.456223 2754632.828263, 455611.25178 2754530.818968, 455584.864372 2754390.619852, 455574.907291 2754337.711825, 455570.714852 2754315.44642, 455561.024791 2754263.943818, 455559.572996 2754252.222163, 455555.478955 2754216.679869, 455554.170724 2754208.755803, 455545.479423 2754160.084685, 455543.175406 2754147.169901, 455535.617906 2754102.470344, 455534.413297 2754095.365351, 455523.841941 2754049.368936, 455513.630228 2754005.298075, 455488.103912 2753894.561764, 455482.895157 2753873.528791, 455472.621036 2753832.09355, 455466.418886 2753806.833902, 455464.04487 2753787.939922, 455462.592261 2753757.305537, 455460.50305 2753714.105322, 455460.167288 2753707.108252, 455455.417042 2753606.325811, 455452.655101 2753579.936649, 455450.763939 2753569.810952, 455446.394007 2753555.230858, 455432.148259 2753510.032627, 455419.943363 2753471.305516, 455414.90465 2753449.840175, 455393.522662 2753322.004952, 455369.082835 2753179.485791, 455357.969916 2753128.818472, 455350.193485 2753069.913067, 455346.222339 2753038.257104, 455338.197004 2752974.269999, 455318.998394 2752831.844672, 455306.994128 2752721.4967, 455296.187042 2752622.162515, 455280.401591 2752498.384232, 455278.426161 2752481.061377, 455271.376582 2752419.130752, 455269.915394 2752407.752439, 455266.453921 2752380.734455, 455260.764383 2752351.896673, 455255.11103 2752334.187161, 455244.95584 2752301.898061, 455238.718563 2752284.7884, 455236.210357 2752268.275619, 455232.016781 2752121.88182, 455230.667399 2752110.735683, 455227.558138 2752105.07642, 455217.921813 2752101.918764, 455168.756269 2752103.474138, 455125.428382 2752104.844545, 455118.090252 2752100.228895, 455113.796832 2752090.764402, 455096.256199 2751875.551124)"
R1830,,tertiary,6.975417029939983,LOW,OPEN,"LINESTRING (457951.133287 2751644.602839, 457929.2579 2751625.945328, 457917.867716 2751620.598703, 457905.385327 2751614.834657, 457890.193416 2751608.281662, 457871.614769 2751600.797852, 457863.880065 2751598.396561, 457855.479097 2751596.13019, 457833.385067 2751591.89051, 457817.249779 2751587.355767, 457789.910284 2751575.569402, 457777.236797 2751570.105027, 457733.012697 2751553.232747, 457672.043643 2751517.599138, 457650.23129 2751506.482565, 457622.186526 2751495.385224, 457510.989104 2751461.545939, 457479.706528 2751452.031248, 457460.925245 2751444.493248, 457454.488424 2751440.471517, 457445.399998 2751434.808117, 457402.494687 2751406.981635, 457271.940935 2751324.040189, 457263.718207 2751317.455162, 457242.247865 2751309.338942, 457212.420442 2751306.674502, 457150.461543 2751301.054022, 457092.495948 2751299.739827, 457071.327747 2751301.090327, 457050.972766 2751304.077122, 457032.779976 2751307.223289, 456957.081065 2751320.304569, 456845.244199 2751344.461831, 456819.217148 2751352.183855, 456732.992023 2751377.767602, 456650.703039 2751402.187901, 456636.525863 2751406.982892, 456449.366579 2751469.881811, 456381.035136 2751496.429872, 456293.886845 2751529.781502, 456129.051802 2751588.74946, 456066.879583 2751610.994216, 456056.517537 2751614.692475, 455999.991056 2751636.620533, 455982.01653 2751647.79533, 455974.700675 2751653.277731, 455967.398825 2751659.978121, 455917.049007 2751727.463232, 455906.333676 2751734.351765, 455893.119483 2751740.019215, 455834.164868 2751751.059922, 455449.072304 2751813.203317, 455404.587906 2751819.548354, 455206.034109 2751847.876055, 455169.07308 2751856.688788, 455135.490692 2751866.99653, 455105.092233 2751874.846827, 455096.256199 2751875.551124, 455084.375053 2751871.714361, 455061.980076 2751852.808359, 455055.443088 2751849.20884, 455048.208337 2751848.457371, 455016.802185 2751853.952603, 454976.036209 2751866.764588, 454960.50242 2751870.303444, 454934.069841 2751870.799724, 454891.143411 2751871.604816, 454798.688227 2751855.896746, 454784.88641 2751854.713004, 454777.50499 2751852.367643, 454692.80069 2751825.517487, 454632.687309 2751806.426419, 454546.222856 2751778.973945, 454428.259759 2751723.11329, 454378.616878 2751706.014999, 454326.112019 2751687.940888, 454317.243228 2751684.892037, 454296.218558 2751680.565885, 454183.897992 2751657.431491, 454127.270915 2751654.353668, 454051.296478 2751644.132148, 454025.754756 2751639.301062, 453970.668651 2751628.877313, 453959.97486 2751626.853516, 453736.010968 2751584.475453, 453461.658761 2751532.560328, 453433.662877 2751536.94033, 453419.417595 2751539.169946, 453351.231906 2751565.267612, 453283.092333 2751601.895925, 453001.209218 2751752.829424, 452985.732405 2751761.12066, 452959.265574 2751775.296062, 452826.006093 2751838.259797, 452819.188825 2751841.472217, 452771.01251 2751863.672923, 452672.108864 2751909.257373, 452641.531249 2751923.347888, 452561.694046 2751946.99823, 452498.859793 2751965.618507, 452459.789958 2751977.468788, 452452.817541 2751979.585697, 452439.083144 2751983.331584, 452313.868596 2752023.085575, 452293.482214 2752028.10593, 452274.135341 2752032.868028, 452174.112394 2752060.765252, 452151.92991 2752069.191495, 452126.906099 2752079.654035, 452104.993348 2752090.105788, 452084.847289 2752100.274594, 452069.1672 2752110.83757, 452052.406824 2752121.537207, 452036.046292 2752131.028506, 452018.198625 2752139.849556, 451995.879163 2752149.483498, 451970.173222 2752158.332043, 451950.815684 2752162.851032, 451851.861544 2752181.11333, 451782.29156 2752196.715414, 451770.365026 2752197.421618, 451758.581071 2752195.580526, 451747.587487 2752191.577421, 451705.524816 2752170.575494, 451690.182412 2752162.147404, 451671.727213 2752150.352982, 451620.512685 2752109.175114, 451610.061585 2752104.361875, 451600.166828 2752102.647147, 451593.388779 2752102.538124, 451585.271583 2752103.640784, 451557.106729 2752108.324211, 451547.491317 2752108.490959, 451535.972719 2752107.457455, 451523.226663 2752104.933421, 451511.836665 2752100.267516, 451477.884804 2752076.535852, 451450.479573 2752064.640423, 451430.000847 2752057.714543, 451404.236508 2752049.98796)"
