timestamp,location,latitude,longitude,rainfall_mm,temperature_c,humidity_percent,wind_speed_kmh,season,data_source,scenario,note
2023-03-17T00:00:00,Guwahati,26.18,91.75,73.11330604001749,33.84977110365705,73.79554208526834,10.803055465709914,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-17T00:00:00,Nagaon,26.15,92.72,52.73108731736325,31.34859732587721,72.51263312676525,19.923817779869005,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-17T00:00:00,Lumding,25.28,92.84,38.05341484588563,29.790131666438572,67.47436579648569,10.672791973980498,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-17T00:00:00,Silchar,24.82,92.8,44.80919298098483,27.734222717645526,88.88956048496853,15.98633301882048,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-18T00:00:00,Guwahati,26.18,91.75,69.2645306868346,30.191582195377585,66.68180491368304,16.587208022817283,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-18T00:00:00,Nagaon,26.15,92.72,65.6959937004847,29.91363962378447,72.12840545595641,21.978352649104483,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-18T00:00:00,Lumding,25.28,92.84,94.7114291059871,33.069171463889624,81.01371952461932,21.588990827176698,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-18T00:00:00,Silchar,24.82,92.8,31.114613878410495,34.40575696310677,72.38703950266847,29.65107847686749,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-19T00:00:00,Guwahati,26.18,91.75,7.703656023252464,30.400106989547066,68.29577034127882,19.003207268123454,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-19T00:00:00,Nagaon,26.15,92.72,19.389759927658176,34.42693182047933,72.57963604780946,17.947375107072272,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-19T00:00:00,Lumding,25.28,92.84,34.24301867986476,29.69172837363651,78.66620086661214,11.884696540861992,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-19T00:00:00,Silchar,24.82,92.8,10.633456352189583,31.88509665400547,80.84088463127951,17.008233745222835,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-20T00:00:00,Guwahati,26.18,91.75,56.70845855466784,32.14752632268242,81.69308331950826,14.177157684903506,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-20T00:00:00,Nagaon,26.15,92.72,77.4412401841079,30.629248154011773,65.16325538359514,24.863440311401828,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-20T00:00:00,Lumding,25.28,92.84,45.82517745849949,34.64683397662553,84.8497037085731,20.401526992173906,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-20T00:00:00,Silchar,24.82,92.8,20.3418365558542,32.47994833470574,76.09025574490299,10.895084731282127,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-21T00:00:00,Guwahati,26.18,91.75,38.347352925640735,33.951337983596346,83.13105989094743,26.381195865647697,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-21T00:00:00,Nagaon,26.15,92.72,0.0,29.62790842681042,70.63816863746474,19.149812771668447,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-21T00:00:00,Lumding,25.28,92.84,48.422781859586024,34.41071907493373,66.32801042311365,21.18809914059925,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-21T00:00:00,Silchar,24.82,92.8,35.42493325495015,34.54380601860484,87.40797705871255,19.89151076751581,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-22T00:00:00,Guwahati,26.18,91.75,62.14947905777949,31.441930297613272,67.03370189240428,23.19076337282991,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-22T00:00:00,Nagaon,26.15,92.72,47.23986052874944,32.57920533009181,91.91930407836605,26.399019493082548,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-22T00:00:00,Lumding,25.28,92.84,68.58577216886002,31.107072572699696,65.86725926901991,28.381815090658744,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-22T00:00:00,Silchar,24.82,92.8,56.91113959436646,35.0150060242258,94.1808649895309,16.63990161379908,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-23T00:00:00,Guwahati,26.18,91.75,14.916286123221582,32.125052422987835,68.18132402057047,24.619959768579044,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-23T00:00:00,Nagaon,26.15,92.72,19.489707044404668,31.602454975056922,69.41468817556833,17.113183014251685,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-23T00:00:00,Lumding,25.28,92.84,86.0114299789819,32.00423662448578,80.67241995907942,13.138584753233923,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-23T00:00:00,Silchar,24.82,92.8,31.279828052727066,33.69028504141458,90.60484782568695,24.701423748887656,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-24T00:00:00,Guwahati,26.18,91.75,46.397453342005186,31.303655161686645,82.99719295741036,16.98036494221533,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-24T00:00:00,Nagaon,26.15,92.72,40.71542554578148,32.595824921696256,83.57918732107963,11.363631962087299,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-24T00:00:00,Lumding,25.28,92.84,67.02635920901217,30.365859551545373,73.11947790737771,9.520181473794121,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-24T00:00:00,Silchar,24.82,92.8,68.94571016558072,32.07648176344825,68.56566156587232,28.65573222881719,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-25T00:00:00,Guwahati,26.18,91.75,32.391424126573895,32.178828811211154,90.8367813521972,19.772710972151483,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-25T00:00:00,Nagaon,26.15,92.72,63.49875900318992,35.93365490750971,79.21363937177225,18.98729647336409,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-25T00:00:00,Lumding,25.28,92.84,49.49612900673357,33.7871027053569,76.89281699692386,22.297707078077874,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-25T00:00:00,Silchar,24.82,92.8,61.6152780396957,30.969285526078025,66.487156841096,13.520378373915452,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-26T00:00:00,Guwahati,26.18,91.75,71.04384972824612,28.957877987526864,94.55148000011116,13.16712862398742,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-26T00:00:00,Nagaon,26.15,92.72,23.279177949347115,31.689301498278773,66.41325548138164,26.361893232703963,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-26T00:00:00,Lumding,25.28,92.84,41.686264046561426,31.602557352589695,84.55623683133577,26.552909054938517,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-26T00:00:00,Silchar,24.82,92.8,76.00570547139633,36.0903972701872,70.87945139238774,10.020249449496493,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-27T00:00:00,Guwahati,26.18,91.75,55.78881766071702,32.11939004512582,94.78484265806931,8.458145019550036,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-27T00:00:00,Nagaon,26.15,92.72,16.281382491409893,27.512389216338562,93.94127191228154,24.598393408849315,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-27T00:00:00,Lumding,25.28,92.84,51.63235104782976,31.223377206453307,71.33872208202746,25.25457214164319,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-27T00:00:00,Silchar,24.82,92.8,28.951074514830747,31.164502368605365,86.11486253848604,20.630125671275607,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-28T00:00:00,Guwahati,26.18,91.75,37.723464317422696,32.48764200931598,65.94282083886017,10.417294572974164,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-28T00:00:00,Nagaon,26.15,92.72,31.320128554999748,34.44124298892467,89.00502364071941,19.78760808494312,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-28T00:00:00,Lumding,25.28,92.84,48.621184547263255,28.783766826320484,72.03509610625768,13.037685130640169,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-28T00:00:00,Silchar,24.82,92.8,21.96190716626768,32.90940071140616,81.48324083856335,9.665400917786444,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-29T00:00:00,Guwahati,26.18,91.75,43.80453982988206,35.9200276824551,87.68402853390636,26.94336769903212,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-29T00:00:00,Nagaon,26.15,92.72,67.7579163611108,33.11992102429152,79.71876333747817,20.972258772590838,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-29T00:00:00,Lumding,25.28,92.84,43.46647933215388,29.679697602105577,75.80318243655181,13.807582258146304,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-29T00:00:00,Silchar,24.82,92.8,41.76424400539161,32.09401833621051,70.80295368989347,23.38970783102513,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-30T00:00:00,Guwahati,26.18,91.75,23.266430828397905,33.277317923572454,72.22601322301547,14.773231705526264,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-30T00:00:00,Nagaon,26.15,92.72,66.58967738063897,32.766272861806875,69.88172300416869,14.936685453927936,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-30T00:00:00,Lumding,25.28,92.84,67.93307296924633,30.79212356931845,74.39499697977206,18.21583129357269,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-30T00:00:00,Silchar,24.82,92.8,48.76273538527786,32.31256410388333,67.68160007709348,11.6962062446477,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-31T00:00:00,Guwahati,26.18,91.75,34.961627302696556,31.605522271234655,78.28371207942641,14.10081682808867,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-31T00:00:00,Nagaon,26.15,92.72,27.54837543161336,31.047914553904597,85.04931000335705,13.84474446600448,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-31T00:00:00,Lumding,25.28,92.84,68.45812979715056,30.47060873744983,88.11040538371815,12.593934080057142,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-03-31T00:00:00,Silchar,24.82,92.8,64.53322333583179,33.21892453928605,81.32097760946452,25.252331108230692,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-01T00:00:00,Guwahati,26.18,91.75,75.99392393472662,33.71946130331201,88.42798464006486,11.266819194291598,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-01T00:00:00,Nagaon,26.15,92.72,8.961828347110014,32.500868013951646,85.16332083100198,12.897759044274581,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-01T00:00:00,Lumding,25.28,92.84,40.34200324339363,35.218583453941314,65.44547075975603,10.347003383549266,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-01T00:00:00,Silchar,24.82,92.8,72.9762117447838,34.32197317265892,88.32119057946979,10.87389726656077,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-02T00:00:00,Guwahati,26.18,91.75,72.56543953674046,34.105856635374955,68.23634182670985,25.114639550270354,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-02T00:00:00,Nagaon,26.15,92.72,23.60454381682843,28.536914339214363,74.8956117966851,18.90875331974916,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-02T00:00:00,Lumding,25.28,92.84,45.09198816741243,35.96315616099793,71.27021199715318,23.092446605029092,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-02T00:00:00,Silchar,24.82,92.8,90.5525783927903,33.746129404066636,88.27263570196467,12.584654739380657,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-03T00:00:00,Guwahati,26.18,91.75,37.39496140551509,31.428628815136857,88.94751089395409,20.930582075413184,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-03T00:00:00,Nagaon,26.15,92.72,29.895806924855023,31.786796160842094,87.42480231422847,17.831782932519403,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-03T00:00:00,Lumding,25.28,92.84,60.95922901931317,32.870124425036096,90.30848162519058,12.451864685315945,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-03T00:00:00,Silchar,24.82,92.8,41.35298714935919,31.57900270169001,80.03110049040806,10.705348746285555,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-04T00:00:00,Guwahati,26.18,91.75,49.20039512344184,32.04552349843599,76.85120757831936,24.475516320631915,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-04T00:00:00,Nagaon,26.15,92.72,69.33763207022007,31.89259421400365,72.79782144329377,28.087883082125046,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-04T00:00:00,Lumding,25.28,92.84,34.59496965472029,35.77811850410097,81.42097021464186,11.519040827297786,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-04T00:00:00,Silchar,24.82,92.8,37.040477650331496,28.710773636504015,80.9113655580161,19.344654420719188,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-05T00:00:00,Guwahati,26.18,91.75,48.36425758468219,31.808750915509297,71.09123701858461,15.754909106976061,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-05T00:00:00,Nagaon,26.15,92.72,26.19298686748422,34.114262505704204,91.16254337251395,16.416142865550317,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-05T00:00:00,Lumding,25.28,92.84,54.85410481159615,31.81447921505277,72.66072655418074,18.623876420238087,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-05T00:00:00,Silchar,24.82,92.8,32.98675098672874,30.71085077457217,80.54845710861098,28.078209391763117,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-06T00:00:00,Guwahati,26.18,91.75,24.72680083766101,34.83989915172068,75.3994948846506,18.155777118754713,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-06T00:00:00,Nagaon,26.15,92.72,50.175332117711264,29.878409172894838,83.86680255773753,25.791357649278616,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-06T00:00:00,Lumding,25.28,92.84,0.0,29.238147018226197,74.73312227372324,25.972300308100664,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-06T00:00:00,Silchar,24.82,92.8,65.55332420372487,33.40217998815483,68.72512041586917,25.17012032605983,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-07T00:00:00,Guwahati,26.18,91.75,74.17422825051067,35.916773410932635,76.48426793534173,29.533629012073845,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-07T00:00:00,Nagaon,26.15,92.72,62.74533080796006,30.62426159425113,84.71381847532946,22.12059331226607,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-07T00:00:00,Lumding,25.28,92.84,43.749252789411365,29.68852526827788,85.53472463880041,25.029078282159954,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-07T00:00:00,Silchar,24.82,92.8,59.46325905977733,35.26817190987034,68.47451215087095,8.529330493633118,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-08T00:00:00,Guwahati,26.18,91.75,44.45855038457727,33.169680940326785,68.05308656834757,17.23963505358868,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-08T00:00:00,Nagaon,26.15,92.72,42.02221589539931,34.78913969422953,75.67023278432127,22.768821069262238,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-08T00:00:00,Lumding,25.28,92.84,63.102890338183094,32.60437138656238,92.09575396851763,22.22484484291009,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-08T00:00:00,Silchar,24.82,92.8,39.13095239388933,31.3430819767994,89.73969076789378,8.025994265586169,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-09T00:00:00,Guwahati,26.18,91.75,48.22375266126448,33.751584517391954,72.68359717113401,9.96000637003268,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-09T00:00:00,Nagaon,26.15,92.72,56.118265496748926,32.32621306869035,89.41413196970282,15.869625426262356,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-09T00:00:00,Lumding,25.28,92.84,54.3715218794902,32.990425741771006,91.33990259912788,23.54260291679222,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-09T00:00:00,Silchar,24.82,92.8,53.17168494573455,31.513498037975666,82.07234863256062,13.338581337183964,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-10T00:00:00,Guwahati,26.18,91.75,63.28188111794214,30.371842989602662,73.06993640711198,27.45390143210102,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-10T00:00:00,Nagaon,26.15,92.72,50.18063412065651,29.89685383518119,86.36798392316328,29.588008237614574,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-10T00:00:00,Lumding,25.28,92.84,77.9931439416888,34.887207804029266,82.85344349226273,8.850297122662154,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-10T00:00:00,Silchar,24.82,92.8,23.13547286196571,31.737791056774398,92.99958018387295,15.531023184310053,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-11T00:00:00,Guwahati,26.18,91.75,76.74591021569279,32.35630940902549,85.20241933689928,12.424163975339756,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-11T00:00:00,Nagaon,26.15,92.72,46.21721349222841,34.361004837022925,83.91366667768048,19.106897332436102,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-11T00:00:00,Lumding,25.28,92.84,60.77833186845327,35.196566275844404,85.28444989348039,27.40883580961418,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-11T00:00:00,Silchar,24.82,92.8,23.086873288839243,33.10809175065312,65.3669584665058,23.702428506028625,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-12T00:00:00,Guwahati,26.18,91.75,9.252209226740604,31.66354038131341,66.93740005270857,22.191759760466134,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-12T00:00:00,Nagaon,26.15,92.72,64.31681516821658,36.312796542341474,94.86784145758517,23.237965192462,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-12T00:00:00,Lumding,25.28,92.84,67.14241579857327,31.996123914329377,93.35266903048144,8.22681574878456,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-12T00:00:00,Silchar,24.82,92.8,57.63760445701924,30.44234450425111,69.53597886495601,24.403862029305422,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-13T00:00:00,Guwahati,26.18,91.75,48.54896453108051,32.21793458258059,91.98410866361658,9.348097175547528,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-13T00:00:00,Nagaon,26.15,92.72,30.129217981091163,32.070183535731665,73.98256326418176,23.14775088554057,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-13T00:00:00,Lumding,25.28,92.84,77.76161359379533,31.041146558086005,87.28639251814391,19.072389814918527,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-13T00:00:00,Silchar,24.82,92.8,20.45311513143661,28.464976960363213,77.1358283259596,27.67453600286793,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-14T00:00:00,Guwahati,26.18,91.75,18.295445425202974,33.7834098127053,86.38540321440627,9.200066210116084,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-14T00:00:00,Nagaon,26.15,92.72,53.46356570903162,29.942129476248518,73.038967509308,22.925353326679854,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-14T00:00:00,Lumding,25.28,92.84,83.58775929379719,31.186206800038743,89.06517944492437,22.721050981909652,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-14T00:00:00,Silchar,24.82,92.8,13.577662048681319,33.722261254636734,80.09294933331678,10.563543037446737,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-15T00:00:00,Guwahati,26.18,91.75,72.96896638575984,34.75169798495071,75.55945684229117,9.733027435307791,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-15T00:00:00,Nagaon,26.15,92.72,58.3035567888531,30.1899274706252,65.01397409453939,26.442379477458374,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-15T00:00:00,Lumding,25.28,92.84,84.59226006107164,31.534647435434714,87.5542535889813,25.681773984740158,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-15T00:00:00,Silchar,24.82,92.8,52.59710917246968,31.514718530800835,78.6196100515754,23.31729154719317,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-16T00:00:00,Guwahati,26.18,91.75,25.545422895991226,33.49160980707777,65.043507426809,23.717626889409562,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-16T00:00:00,Nagaon,26.15,92.72,68.06968934119864,33.479195738109546,69.88982549935967,27.029172374442865,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-16T00:00:00,Lumding,25.28,92.84,37.33790067452742,29.449255813518107,89.4076104793276,15.903880494365424,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-16T00:00:00,Silchar,24.82,92.8,48.53806785582324,30.815525933697508,69.98456637915609,23.59344943852535,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-17T00:00:00,Guwahati,26.18,91.75,34.68636808234049,32.44050064099096,85.71793620913321,29.785094245953925,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-17T00:00:00,Nagaon,26.15,92.72,84.82322459333605,30.059638204178835,72.41971745445784,16.05093742086742,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-17T00:00:00,Lumding,25.28,92.84,0.0,33.74291206448685,82.42712723326322,12.366277307146017,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-17T00:00:00,Silchar,24.82,92.8,21.76366524728281,35.813369288763234,66.10788879970973,13.805405623141258,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-18T00:00:00,Guwahati,26.18,91.75,41.27237604116027,31.418422507329165,86.56650660274886,10.326434788745932,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-18T00:00:00,Nagaon,26.15,92.72,14.371501944968884,33.85016192394396,94.42273385793918,10.549980445577782,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-18T00:00:00,Lumding,25.28,92.84,50.575967363709886,36.097092475633985,75.28753515012558,8.115270193597027,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-18T00:00:00,Silchar,24.82,92.8,19.261873208819516,29.468647357408425,90.95737821382954,28.931300946714853,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-19T00:00:00,Guwahati,26.18,91.75,60.95056011834086,32.51893890891988,67.21374366869976,19.4553569550081,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-19T00:00:00,Nagaon,26.15,92.72,52.47711342857876,34.04016682794569,80.35995353016953,12.203243227596095,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-19T00:00:00,Lumding,25.28,92.84,64.03157549108252,32.81030937453338,85.14424714631753,27.70802830353004,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-19T00:00:00,Silchar,24.82,92.8,51.17310394183178,32.222921170439484,71.09335508844535,16.838787556648555,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-20T00:00:00,Guwahati,26.18,91.75,69.03367222606866,32.08811654279506,94.97306327200066,18.64299515205319,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-20T00:00:00,Nagaon,26.15,92.72,52.80299211745261,29.117865860399892,72.88541232686973,17.67845039165422,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-20T00:00:00,Lumding,25.28,92.84,27.505315749463666,32.08862643466986,83.18400713020833,23.01389924355279,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-20T00:00:00,Silchar,24.82,92.8,52.97031534840793,31.995154277133505,66.67386651909628,23.696272481797276,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-21T00:00:00,Guwahati,26.18,91.75,81.8788896961465,32.34835420968,80.76123017504086,25.63343491189611,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-21T00:00:00,Nagaon,26.15,92.72,60.060200915144534,31.215495324748137,94.87624447104497,25.745373131397947,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-21T00:00:00,Lumding,25.28,92.84,40.764109303724254,32.32202748275902,65.78004053728488,11.721277762713179,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-21T00:00:00,Silchar,24.82,92.8,74.47641605031565,30.45320871889968,71.63200476227844,25.227823515385374,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-22T00:00:00,Guwahati,26.18,91.75,75.70536450751428,31.220329809212117,76.59283485710372,26.576121960287253,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-22T00:00:00,Nagaon,26.15,92.72,59.9177970069137,31.13542289031243,83.18337495701702,10.562286488070416,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-22T00:00:00,Lumding,25.28,92.84,38.02097532083883,33.685400084703765,90.58195159470893,11.487809479443982,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-22T00:00:00,Silchar,24.82,92.8,38.244383299160454,32.86557174279259,92.0762746181225,23.306614364707542,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-23T00:00:00,Guwahati,26.18,91.75,76.42336323869455,31.586916910955477,77.36817821928219,11.838307377082337,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-23T00:00:00,Nagaon,26.15,92.72,31.782510570412676,32.43299399625849,82.30986082283242,9.91234884062645,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-23T00:00:00,Lumding,25.28,92.84,50.002891813747134,35.295224946305375,77.46583391196955,16.984608780751426,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-23T00:00:00,Silchar,24.82,92.8,6.221492083278328,34.126721281986676,77.82135560143384,11.127681049966068,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-24T00:00:00,Guwahati,26.18,91.75,58.3896698384106,31.04178588192351,73.67572167992681,23.674913137578677,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-24T00:00:00,Nagaon,26.15,92.72,33.41208763578442,32.263661065198505,81.28459350222892,27.37133585394547,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
2023-04-24T00:00:00,Lumding,25.28,92.84,40.62150755300982,33.851331106173085,72.34542501855844,28.64242128893845,PRE_MONSOON,HISTORICAL,HISTORICAL,Historical data
